"observation","mean_1]","mean_2]","median_1]","median_2]","sd_1]","sd_2]","mad_1]","mad_2]","q5_1]","q5_2]","q95_1]","q95_2]","time"
"y_fit[22",1.12219183525,3.7990921675,1.120575,3.799555,0.0995324407845062,0.131498855146739,0.100194108,0.12713295,0.96186065,3.5862575,1.2893595,4.017751,72.0034643527586
"y_fit[23",1.1221591165,3.7990439,1.120545,3.799505,0.0995315374590143,0.131497981317253,0.100179282,0.127140363,0.9618287,3.586208,1.28932,4.0177105,72.0053111388721
"y_fit[24",1.12208798775,3.7989385,1.12047,3.7994,0.0995297286201862,0.131496211200323,0.100179282,0.127147776,0.9617588,3.5861085,1.28925,4.0176195,72.0093370293453
"y_fit[25",1.12205021275,3.798882565,1.12043,3.799345,0.0995287778899352,0.131495334157897,0.100179282,0.127147776,0.96172185,3.5860495,1.2892105,4.0175695,72.0114739819011
"y_fit[26",1.12204871125,3.7988804325,1.12043,3.799345,0.0995287688577075,0.131495240671356,0.100171869,0.127147776,0.96172085,3.5860495,1.28921,4.0175595,72.0115578443278
"y_fit[27",1.122025703,3.7988463675,1.120405,3.79931,0.0995281258857408,0.131494642630375,0.100171869,0.127147776,0.9616979,3.5860195,1.2891805,4.0175295,72.0128587976983
"y_fit[28",1.12199636125,3.79880297,1.120375,3.799265,0.0995274286049048,0.131493903008319,0.100171869,0.127155189,0.9616699,3.5859795,1.289151,4.0174985,72.0145193926757
"y_fit[29",1.12195212375,3.7987376025,1.120325,3.7992,0.099526296516863,0.13149276142398,0.100164456,0.127155189,0.961626,3.5859105,1.2891105,4.0174385,72.0170185849909
"y_fit[30",1.12192975825,3.798704505,1.120305,3.79917,0.0995256607634655,0.131492223725892,0.100171869,0.127155189,0.961605,3.5858805,1.2890905,4.017408,72.0182839040691
"y_fit[31",0.885897005,3.6596823725,0.884027,3.659795,0.0982675728516916,0.124342177134912,0.0994891316999999,0.124012077,0.7293967,3.4574275,1.056614,3.8662955,84.0012341417046
"y_fit[32",0.88586972175,3.659684375,0.884,3.659795,0.0982676693255162,0.124341229634647,0.0994891317000001,0.12401949,0.7293716,3.457438,1.056584,3.8662955,84.0025119923893
"y_fit[33",0.88576043925,3.65969276,0.883891,3.659805,0.0982684000973137,0.124337851558827,0.0994913556,0.124026903,0.72927215,3.4574785,1.056475,3.8662855,84.00763677835
"y_fit[34",0.88572024,3.65969582,0.8838515,3.65981,0.0982686249281668,0.124336637349071,0.0994906143,0.124034316,0.72923025,3.457489,1.056435,3.866276,84.0095219950331
"y_fit[35",0.8857088665,3.659696775,0.88384,3.65981,0.0982686884059614,0.124336187836449,0.0994906143000001,0.124034316,0.7292192,3.4574895,1.056425,3.866276,84.0100549090607
"y_fit[36",0.88569261225,3.65969799,0.883824,3.65981,0.0982687312959622,0.124335779550092,0.0994906143000001,0.124041729,0.72920225,3.4574995,1.0564145,3.8662755,84.0108156394912
"y_fit[37",0.8856327365,3.6597027025,0.883764,3.659815,0.0982691171472391,0.124333965831089,0.0994891317,0.124041729,0.7291404,3.45752,1.056355,3.866266,84.0136243165471
"y_fit[38",0.8856295325,3.6597029025,0.883761,3.659815,0.0982691682377157,0.124333888517407,0.0994891317,0.124041729,0.72913735,3.45752,1.056355,3.866266,84.0137753726402
"y_fit[39",0.88562198075,3.659703495,0.8837535,3.659815,0.098269187773675,0.124333636380784,0.0994883904,0.124041729,0.7291294,3.45752,1.056345,3.866266,84.0141287063109
"y_fit[40",0.88553185925,3.65971042,0.883664,3.65982,0.0982697699240268,0.124330871943187,0.0994854252000001,0.124056555,0.7290375,3.457551,1.0562555,3.8662465,84.0183557398012
"y_fit[41",0.39678960775,4.25312067,0.3928505,4.254005,0.105595863945474,0.123627667532175,0.1003846221,0.12290754,0.2331952,4.050808,0.5835257,4.4546565,123.004865626744
"y_fit[42",0.396787455825,4.2531289825,0.3928475,4.25401,0.105596039559362,0.1236279163153,0.1003823982,0.12290754,0.23319225,4.0508085,0.58352465,4.4546665,123.005208376395
"y_fit[43",0.396781830575,4.25315079,0.392841,4.25403,0.105596503980628,0.123628679511169,0.100379433,0.12290754,0.2331834,4.0508285,0.5835207,4.454696,123.006108657112
"y_fit[44",0.3967760845,4.2531729575,0.392834,4.25405,0.105596975240219,0.123629511291373,0.1003764678,0.12290754,0.23317555,4.0508485,0.58351675,4.4547255,123.007028215607
"y_fit[45",0.396765685075,4.25321303,0.392821,4.25408,0.105597821732942,0.123630929444852,0.1003697961,0.122914953,0.23315985,4.0508795,0.5835098,4.454775,123.00868934432
"y_fit[46",0.396755342725,4.2532530125,0.3928125,4.254115,0.10559865446548,0.123632374969039,0.1003705374,0.122929779,0.2331451,4.05092,0.58350185,4.4548245,123.010342075531
"y_fit[47",0.3967430913,4.2533002825,0.3928025,4.254155,0.105599658064476,0.123634061365902,0.1003705374,0.122929779,0.23312645,4.0509605,0.5834939,4.4548935,123.012301457664
"y_fit[48",0.396740765,4.253309355,0.3928,4.254165,0.105599839771977,0.123634340657972,0.1003697961,0.122929779,0.2331235,4.0509705,0.58349195,4.4549035,123.012673839871
"y_fit[49",0.396727465675,4.253360685,0.3927895,4.254205,0.105600932966039,0.123636218259041,0.1003705374,0.122914953,0.2331039,4.0510115,0.583483,4.454963,123.01479943905
"y_fit[50",0.3967145343,4.2534106625,0.3927785,4.25425,0.105601980818477,0.123637919475657,0.1003705374,0.122914953,0.23308425,4.051052,0.5834741,4.455032,123.016867682403
"y_fit[51",0.32218849375,4.640101795,0.3180315,4.63743,0.120480722807676,0.142655586045151,0.1142498973,0.142285122,0.1305899,4.407038,0.53065085,4.875012,140.00033272645
"y_fit[52",0.322178089555,4.6401738525,0.3180175,4.637505,0.120485102949486,0.142660099478547,0.1142432256,0.142277709,0.1305661,4.4070985,0.5306431,4.875092,140.003833373883
"y_fit[53",0.3221717001875,4.6402180775,0.318009,4.63755,0.120487797233497,0.142662899652164,0.1142395191,0.142277709,0.1305512,4.407129,0.53063755,4.875151,140.005983298467
"y_fit[54",0.32216436285,4.640269065,0.317999,4.6376,0.120490878031186,0.142666114775906,0.11423433,0.142277709,0.13053435,4.4071695,0.53063065,4.8752105,140.008456425341
"y_fit[55",0.32216297602,4.6402785875,0.317997,4.63761,0.120491466522006,0.142666714537726,0.1142328474,0.142277708999999,0.13053135,4.4071795,0.5306287,4.8752205,140.008920135647
"y_fit[56",0.3221549487175,4.640334235,0.317986,4.63767,0.120494849170569,0.142670334530355,0.1142276583,0.142270296,0.1305135,4.4072295,0.5306218,4.87529,140.011624341314
"y_fit[57",0.3221538838275,4.640341665,0.317985,4.637675,0.120495301716088,0.142670725800803,0.114226917,0.142270296,0.13051055,4.40723,0.53062085,4.8753,140.011984144314
"y_fit[58",0.3221531154075,4.6403469,0.317984,4.637685,0.120495623343544,0.142671042873488,0.114226917,0.142262883000001,0.13050855,4.4072395,0.53061985,4.8753095,140.012238626806
"y_fit[59",0.322151625595,4.64035717,0.317982,4.637695,0.120496248161767,0.142671773578151,0.1142254344,0.142262883000001,0.1305056,4.40724,0.53061885,4.8753195,140.01274137557
"y_fit[60",0.3221425449825,4.6404201875,0.3179695,4.63776,0.120500071802643,0.142675825201798,0.1142298822,0.14225547,0.13048475,4.4072995,0.53061005,4.8753895,140.015798872826
"y_fit[61",-1.138359268,5.1067659925,-1.141945,5.105645,0.158504711250435,0.156268937022476,0.157541076,0.155406132,-1.3859735,4.8457795,-0.8734767,5.3633025,291.001756963921
"y_fit[62",-1.138370352,5.1067613275,-1.141955,5.10564,0.15850417277092,0.156268275637621,0.157541076,0.155406132,-1.3859835,4.845779,-0.8734879,5.363293,291.00240039675
"y_fit[63",-1.13839035225,5.1067528175,-1.141975,5.10563,0.158503169463316,0.156266987416171,0.157541076,0.155406132,-1.386003,4.845779,-0.8735093,5.363283,291.003558032499
"y_fit[64",-1.13842096225,5.1067397525,-1.142005,5.105615,0.158501751552472,0.15626516093997,0.157541076,0.155406132,-1.386033,4.845769,-0.87354185,5.3632635,291.005335858073
"y_fit[65",-1.138431385,5.1067352925,-1.142015,5.10561,0.158501254626726,0.156264513972611,0.157541076,0.155398719,-1.386043,4.845769,-0.8735521,5.363254,291.005943023912
"y_fit[66",-1.13849171,5.1067095,-1.14208,5.10558,0.158498518608545,0.156260704742304,0.157533663,0.155391306,-1.3861025,4.8457585,-0.87361625,5.3632245,291.009443265558
"y_fit[67",-1.1385191045,5.10669778,-1.1421,5.105565,0.158497184604792,0.156259129582454,0.157541076,0.155391306,-1.3861225,4.845749,-0.8736448,5.363205,291.011035522646
"y_fit[68",-1.13856963975,5.1066763025,-1.142155,5.10554,0.158494836695032,0.156256031611446,0.157533663,0.155383893,-1.3861725,4.8457385,-0.8736978,5.3631755,291.013968486101
"y_fit[69",-1.1385917445,5.10666697,-1.142175,5.10553,0.158493799463638,0.15625465650866,0.157533663,0.155383893,-1.3861925,4.8457385,-0.87372125,5.3631565,291.015248318235
"y_fit[70",-1.138669019,5.1066338225,-1.142255,5.10549,0.158490210596817,0.156249967418214,0.15752625,0.155369067000001,-1.386272,4.8457185,-0.87380275,5.363117,291.019737884286
"y_fit[71",-1.64830308,5.3935639325,-1.65105,5.393885,0.155049411462805,0.134288795219075,0.150009468,0.133634151,-1.8961245,5.170946,-1.381809,5.6121435,344.003437044295
"y_fit[72",-1.6483019625,5.3935842475,-1.65105,5.39391,0.155050341584532,0.134289016124353,0.150009468,0.133634151,-1.896125,5.170966,-1.381799,5.6121635,344.004535590964
"y_fit[73",-1.648301115,5.3936004725,-1.65105,5.393925,0.155050986675268,0.134289431016266,0.150016881,0.133634151,-1.8961345,5.1709765,-1.3817985,5.6121835,344.005410494376
"y_fit[74",-1.64829963,5.3936281025,-1.651055,5.39396,0.155052185329995,0.134289962103856,0.150016881,0.133648977,-1.896135,5.171007,-1.381798,5.6122135,344.006900528669
"y_fit[75",-1.6482983,5.3936498075,-1.651055,5.39398,0.155053213526893,0.134290377601364,0.150031707,0.133641564,-1.8961445,5.171027,-1.381788,5.6122435,344.008071481111
"y_fit[76",-1.6482977775,5.3936578025,-1.651055,5.39399,0.15505351138005,0.134290450526356,0.150031707,0.133641564000001,-1.8961445,5.171037,-1.381788,5.612244,344.008505943744
"y_fit[77",-1.648296775,5.3936783275,-1.651055,5.394015,0.155054421936106,0.134290863043999,0.150031707,0.133648977,-1.8961545,5.171057,-1.3817875,5.6122735,344.009616422309
"y_fit[78",-1.6482962625,5.3936901225,-1.651055,5.394025,0.155054967373615,0.134291078874311,0.15003912,0.133648977,-1.8961545,5.1710675,-1.381778,5.612284,344.010252439454
"y_fit[79",-1.6482951975,5.3937086925,-1.65106,5.394045,0.155055754661749,0.13429140080008,0.15003912,0.133648977000001,-1.8961545,5.1710875,-1.3817775,5.612304,344.011252445895
"y_fit[80",-1.64829085,5.393786435,-1.65106,5.39413,0.155059052553123,0.134292896642052,0.150046533,0.133663803,-1.8961745,5.1711585,-1.381766,5.612394,344.015453363089
"y_fit[81",3.3610996075,10.2726852825,3.359145,10.2721,0.149110408247321,0.131159124803709,0.143426724,0.12772599,3.121939,10.051595,3.6123455,10.48553,462.001329589561
"y_fit[82",3.3611456975,10.2727256675,3.359195,10.27215,0.149108499902921,0.13115626966189,0.143426724,0.12765186,3.121989,10.05169,3.612386,10.48553,462.002238934562
"y_fit[83",3.361154935,10.27273399,3.359205,10.27215,0.149108150230335,0.131155600409054,0.143434137,0.12765186,3.121999,10.051695,3.612396,10.48553,462.002420180291
"y_fit[84",3.3612327825,10.27280106,3.359285,10.2722,0.149104832285662,0.131154864101454,0.143434137,0.12765186,3.1220795,10.05179,3.612466,10.48563,462.003952979585
"y_fit[85",3.36125698,10.2728225975,3.35931,10.2722,0.149103832561074,0.131152940190291,0.143434136999999,0.12765186,3.122109,10.051795,3.6124955,10.48563,462.004432737301
"y_fit[86",3.3615715825,10.273095965,3.35964,10.2725,0.149090738469548,0.131144068079982,0.143456376,0.127651859999999,3.12243,10.052095,3.612796,10.485835,462.010634470033
"y_fit[87",3.3616724875,10.2731838725,3.359745,10.2726,0.14908663019957,0.131140362676254,0.143463789,0.12765186,3.1225395,10.052195,3.612896,10.485935,462.012624666905
"y_fit[88",3.3617350675,10.2732391975,3.35981,10.2726,0.149083968405407,0.131136488494754,0.143463789000001,0.12765186,3.1226,10.05229,3.612956,10.48603,462.013856599028
"y_fit[89",3.361908585,10.2733892925,3.359995,10.2728,0.149076771542052,0.131132067641807,0.143478615,0.12765186,3.12278,10.05249,3.6131255,10.486135,462.017279154127
"y_fit[90",3.36194548,10.27342199,3.360035,10.2728,0.149075259276151,0.131130020534244,0.143486028,0.12765186,3.12282,10.05249,3.613156,10.486135,462.018007129165
"y_fit[91",3.8083667775,10.61206965,3.80669,10.61195,0.131242995840654,0.115899335601528,0.128978787,0.112455209999999,3.5968445,10.4155,4.0269345,10.80101,471.00308680125
"y_fit[92",3.8085497375,10.612186525,3.806865,10.61205,0.13123606188941,0.115892362780565,0.128978787,0.112455210000001,3.5970355,10.415695,4.027114,10.80111,471.006838571192
"y_fit[93",3.8087214175,10.612296075,3.807035,10.6122,0.13122963069219,0.115886715696033,0.128978787,0.112381080000001,3.5972255,10.415795,4.027274,10.80121,471.010359998099
"y_fit[94",3.808740955,10.612308475,3.807055,10.6122,0.131228863540741,0.115886071838189,0.128978787,0.112381080000001,3.597246,10.4158,4.0272935,10.80121,471.010759973382
"y_fit[95",3.8087642075,10.612323075,3.80708,10.6122,0.131227920724846,0.115886175152355,0.128978787,0.112381080000001,3.5972755,10.4158,4.027314,10.801305,471.011238304311
"y_fit[96",3.8089025275,10.612410975,3.80721,10.6123,0.131222771441633,0.115881253523937,0.128978787,0.112381080000001,3.597426,10.4159,4.027453,10.80131,471.014073457345
"y_fit[97",3.8089051025,10.612412575,3.807215,10.6123,0.131222768728021,0.115881214756114,0.1289862,0.112381080000001,3.597426,10.4159,4.0274535,10.80131,471.01412695223
"y_fit[98",3.808919315,10.61242205,3.80723,10.6123,0.131222154743033,0.115880464010472,0.128978787,0.112381080000001,3.5974365,10.4159,4.0274635,10.801405,471.014419877413
"y_fit[99",3.809055265,10.612508375,3.807365,10.6124,0.131217179022403,0.115876211067812,0.1289862,0.112381080000001,3.5975865,10.416,4.0275935,10.80141,471.017209376534
"y_fit[100",3.8091414075,10.612563775,3.807445,10.6124,0.131213828702826,0.115872186939644,0.128978787,0.112381080000001,3.597677,10.4161,4.0276735,10.801505,471.018974547666
