"X1.lambda";"X2.lambda";"X3.lambda";"X4.lambda"
0,0181426;0,0188662;0,0177955;0,0181902
0,0182554;0,0184383;0,0185178;0,0195366
0,0184309;0,0186866;0,0188535;0,0190081
0,0177439;0,0167998;0,0190404;0,0182424
0,0185045;0,0191619;0,0175754;0,0175427
0,0177723;0,0180015;0,0201812;0,0178299
0,0180016;0,0201617;0,0152245;0,0190337
0,0169005;0,0168959;0,0210866;0,0178692
0,0197143;0,0183461;0,0170187;0,0189341
0,0183904;0,01845;0,0192421;0,0170015
0,0183031;0,0187543;0,0184663;0,0186388
0,0177385;0,019833;0,0183923;0,018483
0,0185059;0,0174671;0,0177419;0,0190536
0,0177459;0,0180853;0,0181042;0,0179148
0,0184335;0,0189014;0,0193337;0,0181814
0,0176019;0,0186073;0,0175111;0,0179764
0,0176124;0,0188014;0,0185233;0,0196388
0,0179509;0,0183571;0,0175484;0,018047
0,0176014;0,0178001;0,0181167;0,0175699
0,0185439;0,0182395;0,0177458;0,0194157
0,019113;0,0174416;0,0182582;0,0192006
0,020161;0,0192082;0,0193351;0,0183493
0,01793;0,01868;0,0172685;0,0193173
0,0191736;0,0179822;0,0190371;0,0171341
0,0168535;0,0183771;0,0148711;0,0198932
0,0194176;0,0169597;0,0158167;0,0177921
0,0173213;0,0173935;0,0173576;0,0179324
0,0186279;0,0182766;0,0193348;0,0191658
0,018187;0,0164567;0,0182795;0,0183045
0,0183281;0,0209422;0,019879;0,0177337
0,0180379;0,0191123;0,0179306;0,018468
0,0186978;0,0185056;0,0166462;0,0185445
0,0187503;0,0191232;0,0180181;0,0187614
0,0180391;0,0171254;0,0183976;0,0189231
0,0188127;0,0207244;0,0186243;0,0173784
0,0188362;0,0181822;0,0186759;0,017422
0,0192375;0,0185484;0,017118;0,0179223
0,0183874;0,0196538;0,0164305;0,0180868
0,0188881;0,0194774;0,0166276;0,0178187
0,0186777;0,0180036;0,0181223;0,0193774
0,0181195;0,0188062;0,016769;0,0178132
0,0185725;0,0195044;0,0185286;0,0194795
0,0191391;0,0188971;0,0162271;0,0185539
0,0177308;0,0183695;0,0192564;0,0180781
0,0183877;0,0184775;0,0165949;0,019157
0,0178377;0,018585;0,0198982;0,0188187
0,0196543;0,0177139;0,0203484;0,019238
0,0192216;0,0186954;0,0169187;0,017803
0,0192181;0,0197142;0,0191051;0,0170612
0,019572;0,0176654;0,0177511;0,0167285
0,0165366;0,0173641;0,0179121;0,0195185
0,0182554;0,021117;0,0178572;0,018061
0,0170701;0,0171441;0,0181387;0,0180516
0,0176146;0,0189432;0,0158648;0,0173713
0,0191127;0,0189541;0,02051;0,0185032
0,0189117;0,0184125;0,0179741;0,0173461
0,0172989;0,018919;0,0184746;0,0197367
0,0185604;0,0171986;0,0183912;0,0180254
0,0191627;0,0203241;0,0188501;0,0197681
0,0179093;0,018571;0,0171684;0,0177075
0,0195203;0,0184476;0,0176081;0,0192903
0,0168851;0,0175313;0,0183401;0,018672
0,0194774;0,0192542;0,0181271;0,0179529
0,0163119;0,0169201;0,0183129;0,0186188
0,018157;0,0181805;0,0189802;0,0183484
0,0177486;0,0169191;0,017457;0,0194759
0,0191026;0,0173807;0,0198654;0,0183382
0,0176758;0,018175;0,0178056;0,019678
0,0190637;0,0195147;0,0186499;0,0193354
0,0197967;0,0189553;0,0188224;0,0190387
0,0184267;0,0202892;0,0184353;0,0179964
0,0198189;0,0183671;0,0176957;0,0190212
0,0184187;0,017707;0,019689;0,0190526
0,0186539;0,0190916;0,0170621;0,0183439
0,0195434;0,0166599;0,0198058;0,018391
0,0175044;0,0200852;0,017141;0,0184105
0,0166515;0,0165523;0,0177211;0,0198335
0,018341;0,0178738;0,018036;0,0164297
0,0157459;0,0186691;0,018414;0,0181707
0,0199637;0,0188767;0,018355;0,0189175
0,0169285;0,0187357;0,0187849;0,0198209
0,0202347;0,0197174;0,017563;0,0195735
0,0163143;0,0184673;0,0183428;0,019157
0,0193233;0,01825;0,0192903;0,0194915
0,0187912;0,0192456;0,0190712;0,0176533
0,0192242;0,0183795;0,0194211;0,0197158
0,0170565;0,017197;0,0179702;0,0162631
0,0192814;0,0186197;0,0175901;0,0197622
0,0176443;0,0180879;0,0186828;0,0200967
0,0185435;0,0190337;0,0183071;0,0184264
0,0169764;0,0176297;0,019706;0,0167657
0,0194654;0,019886;0,0185025;0,0192254
0,0178003;0,018202;0,0181284;0,0191538
0,0188597;0,019951;0,0173668;0,0168808
0,0184023;0,0193915;0,0181;0,0187638
0,0186783;0,0195216;0,0198763;0,018073
0,0170822;0,0170287;0,0162543;0,0176748
0,0193018;0,0196406;0,0194301;0,0169765
0,0174026;0,0173494;0,0183323;0,0177401
0,0188397;0,018755;0,0198393;0,0181374
0,0177301;0,0167366;0,0179158;0,0179314
0,0182292;0,0193395;0,0178151;0,0176612
0,0181714;0,0171625;0,0204901;0,0195073
0,0173515;0,0190163;0,0179931;0,0170124
0,0178956;0,0178227;0,0187226;0,0175819
0,0165161;0,0174062;0,0174834;0,0181305
0,0189198;0,0195747;0,0185136;0,0181946
0,0187601;0,0170403;0,0197755;0,016608
0,0175116;0,0194685;0,0181692;0,0196377
0,0203259;0,0182945;0,0186078;0,0186032
0,0186899;0,0190241;0,0176981;0,0183424
0,0184977;0,0189242;0,0180039;0,0172224
0,01873;0,0190995;0,0192418;0,0184351
0,018878;0,0188768;0,0174527;0,019247
0,0181984;0,0180263;0,0184024;0,0188758
0,0176979;0,0195744;0,0190267;0,0183867
0,0183325;0,018971;0,0164341;0,0180835
0,0181963;0,0193434;0,0190056;0,0175495
0,0171232;0,0187729;0,0167504;0,0186226
0,0183161;0,0190548;0,018459;0,018002
0,0187005;0,0182763;0,0175859;0,0181557
0,0170095;0,0180892;0,0184349;0,0177937
0,0188886;0,0196109;0,0186173;0,0176144
0,0177542;0,0171645;0,0184424;0,0166494
0,019381;0,0187452;0,0173856;0,0182196
0,0173637;0,0176548;0,0194972;0,0188166
0,0176072;0,0179754;0,0177083;0,0186235
0,0176565;0,0193564;0,017987;0,0167154
0,0179015;0,0178909;0,0176908;0,0196566
0,0179337;0,0181551;0,0184966;0,0179329
0,017778;0,0183407;0,0185225;0,0180973
0,0184122;0,0190458;0,0181231;0,0198937
0,0193203;0,0194285;0,0189502;0,0180166
0,0181504;0,0193434;0,0178029;0,0180144
0,017205;0,0165162;0,0173283;0,0175587
0,0182763;0,0181367;0,0188182;0,0190901
0,0190587;0,0183072;0,0170126;0,0190291
0,0178904;0,0186567;0,0184755;0,0187428
0,0186384;0,0190984;0,0192926;0,0173548
0,0184683;0,0177848;0,018065;0,0182569
0,0163688;0,0190641;0,019451;0,0179049
0,0166148;0,0184078;0,0172691;0,0174689
0,0199423;0,0179798;0,0182575;0,0187394
0,0176718;0,0189974;0,0186081;0,0165833
0,0191597;0,0197647;0,018046;0,0181474
0,0181143;0,0172244;0,0184626;0,018584
0,0174135;0,0172857;0,0181456;0,0195189
0,0173093;0,0175241;0,0191241;0,0188325
0,0179517;0,0178001;0,0195613;0,0190763
0,0184574;0,0192327;0,0176655;0,0176716
0,0181764;0,0190601;0,0188906;0,0183597
0,0180394;0,0177455;0,0175932;0,0198917
0,0184208;0,0173455;0,0176242;0,0185831
0,0183418;0,0177887;0,0177138;0,0172301
0,0192004;0,0187271;0,0186698;0,0196825
0,0177385;0,0165343;0,0183652;0,0171879
0,0192958;0,0167864;0,0181674;0,0200235
0,0183134;0,0192204;0,0191312;0,0184089
0,0193605;0,017098;0,0178845;0,0187729
0,0181507;0,0173547;0,018569;0,0178138
0,0184963;0,0193613;0,0177818;0,0188758
0,0192348;0,0178307;0,0198665;0,0185214
0,0176037;0,0204926;0,0170637;0,0175308
0,0171168;0,016999;0,0186943;0,0184222
0,0192936;0,0183759;0,0186916;0,0190095
0,0173145;0,0178102;0,0180302;0,0177004
0,0199603;0,0183024;0,0169755;0,0180184
0,0162753;0,0186982;0,0198;0,0181239
0,0195825;0,0174318;0,0201967;0,0193549
0,0185656;0,0179846;0,0177996;0,017894
0,0186816;0,0185481;0,0205672;0,0194137
0,0186583;0,0181409;0,0170785;0,0176914
0,0173812;0,0177855;0,0170475;0,0188163
0,0166137;0,019752;0,017794;0,018179
0,019152;0,0181412;0,0181562;0,01858
0,0174921;0,0169512;0,0190943;0,0172744
0,0177388;0,0178643;0,0188088;0,0188414
0,019028;0,0184324;0,0196263;0,0177718
0,0185242;0,0183046;0,0185431;0,0178069
0,018685;0,0178113;0,0182642;0,0176303
0,0199464;0,0197571;0,0192665;0,0182676
0,0179106;0,0172454;0,0165259;0,0177581
0,0192287;0,0174201;0,0184053;0,0193545
0,0181704;0,0188071;0,0185347;0,0174761
0,0193816;0,0183215;0,0185427;0,0193459
0,0182988;0,0190763;0,0176056;0,0181509
0,0200672;0,018299;0,0189527;0,0174327
0,0169979;0,0168645;0,0182104;0,0181514
0,0171313;0,0187461;0,0186508;0,0183246
0,0191239;0,0177253;0,019229;0,0192841
0,0169853;0,0189454;0,0185908;0,0179826
0,0184533;0,0176689;0,0176721;0,0195448
0,0193452;0,0186118;0,0178446;0,0179677
0,0179047;0,0177349;0,0183851;0,0182845
0,0181415;0,018388;0,01704;0,0164073
0,0182119;0,0196906;0,0167906;0,0188903
0,0174411;0,0178254;0,0191575;0,0187515
0,0202287;0,018558;0,0173635;0,0204421
0,0174432;0,0183976;0,0180477;0,0178695
0,0193106;0,0180672;0,0182837;0,0197455
0,0181173;0,0171651;0,0184687;0,0178896
0,0182491;0,0194553;0,0180658;0,0192887
0,0180546;0,0179469;0,0177813;0,018992
0,0160992;0,0194007;0,0188901;0,0183571
0,0216865;0,0185684;0,0174836;0,0190456
0,0161628;0,0182024;0,0187965;0,0188052
0,0194547;0,0171135;0,0186346;0,0165302
0,0175785;0,0179457;0,0180265;0,0163976
0,0165692;0,0185978;0,0196867;0,0198667
0,0193523;0,0177007;0,0183299;0,0194244
0,0181001;0,0187161;0,017572;0,0173259
0,0191245;0,018307;0,0183199;0,0194551
0,0187766;0,0177006;0,0177294;0,0181512
0,0201296;0,0177674;0,0186023;0,0166819
0,0174312;0,0178169;0,0183472;0,0181915
0,0185059;0,0196536;0,0166628;0,0183671
0,0180152;0,0181599;0,0167992;0,0197641
0,0184081;0,0186843;0,0197661;0,0190053
0,0191975;0,0187393;0,0170967;0,0178927
0,0177187;0,0183926;0,0172553;0,0196598
0,017997;0,0193657;0,0183982;0,0187148
0,0169222;0,0185516;0,0183355;0,0194017
0,0177717;0,0188302;0,0190512;0,0173721
0,019065;0,0176067;0,0174979;0,0200007
0,0197601;0,0176475;0,01813;0,0187715
0,0169232;0,0190504;0,0184464;0,0176332
0,0204661;0,0178406;0,0191118;0,0184995
0,0179787;0,0185764;0,0199632;0,0170074
0,0179492;0,0182441;0,0182178;0,0186337
0,0190233;0,0180951;0,0189226;0,0168108
0,0175945;0,0176204;0,0159598;0,0202582
0,0182615;0,017939;0,0173261;0,0178586
0,0179451;0,0188423;0,017546;0,0199779
0,0172327;0,0172185;0,017005;0,017458
0,0183009;0,0194828;0,0203527;0,0199315
0,0186442;0,0194326;0,0177494;0,0178952
0,019318;0,0186479;0,0165162;0,019205
0,0191763;0,0188747;0,0171933;0,0188307
0,0187661;0,0188148;0,0175953;0,018923
0,0171259;0,0164973;0,0179939;0,0190013
0,0171587;0,018049;0,0173572;0,0190855
0,0185649;0,0175299;0,0186893;0,0168707
0,0192571;0,0170056;0,017582;0,0200035
0,0175359;0,019796;0,0192273;0,0176904
0,0184782;0,0181783;0,017777;0,0191542
0,0175819;0,0172836;0,0204199;0,0175603
0,0182978;0,0199375;0,0171032;0,0157613
0,0193439;0,0171525;0,01939;0,0168015
0,017934;0,0197928;0,0175531;0,0165075
0,0172555;0,0174219;0,0191647;0,0163018
0,0186393;0,0185916;0,0202662;0,0188376
0,017335;0,0168719;0,0187166;0,0188588
0,0173456;0,018203;0,017477;0,0176063
0,0188991;0,0194144;0,0190987;0,0179997
0,0185734;0,0188436;0,0190539;0,0195716
0,0174931;0,0188404;0,0173359;0,0203051
0,0173014;0,015982;0,0187017;0,0185466
0,0191561;0,017652;0,0177123;0,0183102
0,0185012;0,0202231;0,0184435;0,0183161
0,017773;0,0174194;0,0191686;0,0196262
0,0181598;0,0188636;0,0180311;0,0176518
0,0187865;0,0181174;0,0185069;0,0180647
0,0188552;0,0188791;0,0175432;0,0189655
0,01837;0,0162432;0,0196637;0,0179783
0,0183993;0,0197322;0,0176933;0,0189348
0,0180197;0,0180752;0,0198721;0,0184208
0,017319;0,0178079;0,0151306;0,0179966
0,0182529;0,0157899;0,0209573;0,018134
0,0189848;0,0164253;0,0171616;0,0189382
0,0169318;0,0177936;0,0204035;0,0172062
0,0175684;0,0192474;0,0166228;0,0180565
0,0186397;0,0172422;0,0187705;0,0180952
0,0175112;0,0198337;0,0197506;0,0198398
0,0189127;0,0172212;0,0172187;0,0190127
0,0174927;0,0185486;0,0182265;0,0200926
0,0171817;0,0180249;0,0179565;0,0170492
0,0184601;0,0180349;0,0175664;0,0182971
0,0184697;0,0179518;0,0180998;0,0186641
0,0176183;0,0172964;0,0188162;0,0182991
0,0205043;0,0185311;0,0167872;0,0193432
0,0183482;0,0183122;0,0197682;0,01611
0,0184575;0,0169676;0,0179897;0,0190593
0,0205839;0,0176511;0,0185722;0,0181011
0,0164905;0,0191384;0,019093;0,0177291
0,0186017;0,0182377;0,0173031;0,0204636
0,0179238;0,0179275;0,0172755;0,0170552
0,0178039;0,0185947;0,0208348;0,0178123
0,0168785;0,017323;0,0177936;0,0199758
0,0189666;0,0187453;0,0202385;0,0192581
0,0176654;0,017133;0,0176329;0,0172853
0,0182925;0,0183852;0,0191617;0,018753
0,0170361;0,0159365;0,0182745;0,0178183
0,0197453;0,0207769;0,0193519;0,019149
0,0170259;0,0177136;0,018058;0,018526
0,0192316;0,0182468;0,0177425;0,0177088
0,0205816;0,0180084;0,0174668;0,0196572
0,0159688;0,0192639;0,0183364;0,0175273
0,018378;0,019062;0,0174366;0,0191336
0,0192886;0,0187101;0,0177141;0,0182093
0,0185864;0,0193991;0,0192807;0,0183747
0,0176165;0,0160705;0,0202624;0,0192709
0,0196418;0,0193532;0,0169116;0,018455
0,0175057;0,0182159;0,0190516;0,0181792
0,0190155;0,0193049;0,0182103;0,0177909
0,018122;0,0171079;0,019182;0,018391
0,0193889;0,016888;0,016933;0,0183736
0,017745;0,0191385;0,0197243;0,0185404
0,0176923;0,0166567;0,0170106;0,0182665
0,0186009;0,0196247;0,0201513;0,0175574
0,0182438;0,0181637;0,0161396;0,018405
0,0191206;0,018169;0,0162185;0,0190917
0,0188687;0,017778;0,0191269;0,0182725
0,0179073;0,0196569;0,0177034;0,0183988
0,0179393;0,017009;0,0185445;0,0199559
0,0181283;0,0171452;0,019212;0,0183426
0,0183906;0,0187625;0,0167282;0,0191643
0,0201777;0,0195913;0,0200996;0,0172527
0,0179233;0,0186557;0,0191543;0,0177803
0,0207056;0,0180834;0,0184966;0,0190032
0,0168102;0,0172337;0,0181506;0,0177037
0,0196976;0,0182231;0,017781;0,0189789
0,017863;0,0182056;0,0179434;0,0174692
0,0192724;0,0191212;0,0175872;0,0187265
0,0188912;0,0179097;0,0186603;0,0196213
0,0189988;0,0185537;0,0189373;0,0184826
0,0192277;0,0178652;0,0187291;0,0176112
0,0180623;0,0182421;0,0187458;0,0188694
0,0188396;0,0193149;0,0189808;0,0179941
0,0186814;0,017529;0,0173144;0,0179166
0,0178825;0,0197586;0,0198352;0,0181478
0,01834;0,0171365;0,016573;0,0193137
0,0181843;0,0161678;0,020016;0,0184971
0,0188165;0,0168042;0,0188522;0,0186786
0,0180897;0,0184056;0,0171758;0,017486
0,0176498;0,01818;0,017824;0,0169114
0,0174933;0,0181152;0,0181203;0,0182516
0,0180373;0,0194491;0,018065;0,0178382
0,0188624;0,0177157;0,0190954;0,0180316
0,019947;0,0185153;0,0189754;0,017875
0,0191687;0,0182391;0,0180221;0,0168785
0,0192214;0,0170198;0,0177928;0,0169426
0,0178512;0,0174145;0,0194488;0,0183938
0,0187977;0,0188594;0,018905;0,0187721
0,0185992;0,018842;0,0176342;0,0183209
0,0170089;0,0168273;0,0185098;0,0173667
0,0180402;0,0197062;0,0167522;0,0180858
0,0198397;0,0170496;0,0173147;0,0180442
0,0182581;0,0192696;0,0184485;0,0186533
0,0189871;0,0181215;0,0185609;0,0197352
0,0182403;0,0178725;0,0183524;0,0198982
0,0179156;0,0181668;0,0184718;0,0190236
0,0175623;0,0177811;0,0178616;0,0182991
0,0189041;0,0186171;0,0182492;0,0191189
0,018281;0,0198436;0,0193693;0,0169578
0,0203451;0,0179967;0,0180003;0,01668
0,018029;0,0178236;0,0190245;0,0205699
0,0187589;0,0179286;0,0177758;0,0174877
0,0185916;0,017823;0,0184102;0,0191326
0,0187553;0,0193646;0,0173912;0,0169256
0,0183802;0,0169414;0,0190835;0,0192057
0,0178901;0,018594;0,0184972;0,0188081
0,0185626;0,0184436;0,0174838;0,020287
0,0175513;0,0187314;0,0187925;0,0175278
0,0173534;0,0176643;0,0200302;0,0196852
0,0192354;0,0197066;0,0183063;0,0174117
0,0175566;0,0186937;0,0197033;0,0189262
0,018619;0,0192201;0,0173662;0,0184452
0,0182461;0,0180782;0,0185752;0,0191181
0,0181719;0,0185344;0,018094;0,0207413
0,0182608;0,0183186;0,0192332;0,0186825
0,0181354;0,0175151;0,0171823;0,019851
0,0169678;0,0196755;0,0166486;0,0180813
0,0197717;0,0191274;0,0208848;0,0178529
0,0166449;0,0196502;0,0167326;0,0185113
0,0210459;0,0195188;0,0206499;0,0182016
0,0174001;0,0182566;0,017707;0,0187191
0,0208075;0,0179822;0,0198937;0,0186958
0,0167423;0,018964;0,0167745;0,0184731
0,0183584;0,0185024;0,0186924;0,0192379
0,0172222;0,0182457;0,0195225;0,0173684
0,0189241;0,0176746;0,0171551;0,0179564
0,017705;0,0186416;0,0184392;0,0173282
0,018174;0,0188953;0,0182088;0,0187269
0,0191214;0,0185514;0,0191956;0,0180885
0,0167983;0,0189547;0,0188451;0,0189054
0,0191096;0,017088;0,0178958;0,0175518
0,0166793;0,018171;0,0170576;0,0185644
0,020531;0,0180287;0,0187643;0,018846
0,0192153;0,0172418;0,017708;0,0180421
0,0183939;0,0194938;0,0180826;0,018178
0,0182303;0,018424;0,0188636;0,0194346
0,0181415;0,0177702;0,0182021;0,020029
0,0180573;0,0173558;0,0184783;0,0164232
0,0179768;0,0182754;0,0186573;0,0172562
0,0185745;0,0186367;0,0196298;0,0181245
0,0184394;0,0197511;0,0186711;0,0181985
0,0172385;0,0172419;0,0195084;0,0184802
0,0188;0,0180612;0,0166955;0,0180168
0,0176715;0,0177966;0,0188937;0,0182522
0,0188236;0,0198101;0,0176209;0,0183022
0,0165611;0,0184528;0,0188948;0,0181652
0,0194227;0,0188295;0,0171884;0,018206
0,016985;0,0181648;0,0186904;0,0182523
0,0206534;0,019556;0,019031;0,0173009
0,0157735;0,0168514;0,0173259;0,0194122
0,0183834;0,0201529;0,0186455;0,0179437
0,0188333;0,0158183;0,0194759;0,0199355
0,0175648;0,0197424;0,0188183;0,0198254
0,0186988;0,0174174;0,0175272;0,0184604
0,0196222;0,0195055;0,0187022;0,0183444
0,0187336;0,0178302;0,0181884;0,0180047
0,0178773;0,0166535;0,0191433;0,0198179
0,0171026;0,0189235;0,0174273;0,0177892
0,0189415;0,0183198;0,0185064;0,017761
0,0177567;0,0214617;0,0186903;0,0174422
0,0192209;0,0158674;0,0181086;0,0182352
0,0175956;0,0194865;0,0183345;0,020659
0,0203404;0,0170162;0,0181751;0,0159612
0,0170565;0,0182427;0,0193985;0,0200641
0,0193296;0,0159732;0,0166492;0,0178258
0,0175673;0,0180285;0,0197269;0,0177962
0,018948;0,0180213;0,0180572;0,0178541
0,0190475;0,0176203;0,0193083;0,018841
0,0188751;0,0180802;0,0177622;0,0174431
0,0176986;0,0182842;0,0189148;0,0196473
0,0181648;0,018371;0,0176346;0,0186789
0,0186369;0,0178555;0,0181681;0,0200699
0,017798;0,019352;0,016884;0,0186458
0,0192162;0,0188843;0,0182855;0,0194236
0,0171743;0,0184436;0,0199361;0,0185895
0,0196094;0,0180899;0,0169036;0,0204305
0,0174554;0,0185815;0,0192108;0,01937
0,021265;0,0189205;0,0175493;0,0173447
0,0167825;0,0185669;0,0175366;0,0197493
0,017871;0,0181713;0,0173424;0,0188513
0,0166094;0,0192315;0,0180442;0,019428
0,0147374;0,0184852;0,0204111;0,0189236
0,0197489;0,0181636;0,017199;0,0185409
0,0188903;0,0179684;0,0159759;0,0190934
0,0197492;0,0189577;0,0177379;0,0185687
0,0186352;0,0185758;0,0191479;0,0180387
0,0186396;0,0186658;0,0172517;0,0195621
0,0178817;0,0186631;0,0186547;0,0201808
0,0191032;0,0188822;0,0191219;0,016274
0,0158611;0,0172595;0,0180871;0,0204084
0,0205593;0,0197174;0,0177674;0,0163358
0,0175481;0,0167549;0,019024;0,0185069
0,0200771;0,0188609;0,0186871;0,0173095
0,0174848;0,0188278;0,0185133;0,0180097
0,0180409;0,0178864;0,017479;0,0182794
0,0182699;0,0172163;0,0190109;0,0177175
0,0178597;0,0188467;0,018384;0,0203793
0,0180129;0,0190138;0,0181886;0,0175684
0,0189588;0,0193923;0,0175153;0,0203165
0,0186421;0,0184207;0,0174948;0,0186396
0,0194532;0,0177745;0,0191009;0,0173187
0,0175853;0,0188523;0,0175202;0,0169501
0,0179451;0,0165947;0,018867;0,0183402
0,0177598;0,0195329;0,0196264;0,0176289
0,0197662;0,0179457;0,0181859;0,0188258
0,0174373;0,0174319;0,0185055;0,0187247
0,0175592;0,0183888;0,0184532;0,0183221
0,0188686;0,0183364;0,0188531;0,0191086
0,0176046;0,0189927;0,0185279;0,0184422
0,0186906;0,0169442;0,0181354;0,0192942
0,0197925;0,0184363;0,0185552;0,0179381
0,0176402;0,0189615;0,0192589;0,0178566
0,0194874;0,0184459;0,0193269;0,0189145
0,0174412;0,0172184;0,0174073;0,0179301
0,0197352;0,0172362;0,0183212;0,0182499
0,0166084;0,0191466;0,0184536;0,0172014
0,0174322;0,0188606;0,0182906;0,0166179
0,0193004;0,0199155;0,0179648;0,0179376
0,0176686;0,0176554;0,0192633;0,017164
0,0178888;0,0185596;0,018625;0,0179121
0,0182003;0,0165385;0,0185861;0,0179389
0,0192073;0,0165691;0,0185875;0,0185486
0,0162148;0,0173293;0,0179494;0,0189075
0,0179498;0,0190178;0,0177768;0,017267
0,0199879;0,0166363;0,0182452;0,0168532
0,019023;0,0202161;0,0165744;0,0182973
0,0170115;0,0166963;0,0185779;0,0176334
0,0174837;0,01802;0,0189891;0,0193149
0,0188758;0,0189003;0,0179992;0,0185006
0,0191462;0,0182194;0,0189454;0,0181694
0,0185829;0,0184747;0,0172977;0,0190563
0,0188056;0,0191899;0,0183895;0,0181692
0,0181575;0,0193844;0,0180124;0,0183579
0,018429;0,0180618;0,0178344;0,0199612
0,0183482;0,0185741;0,0177479;0,017173
0,0188744;0,0193438;0,0177846;0,0164994
0,0173066;0,017781;0,017459;0,0197564
0,0174844;0,0185457;0,0178064;0,01758
0,0190044;0,0187255;0,0191547;0,0204229
0,0161411;0,0192795;0,0173633;0,016273
0,0188526;0,0186951;0,0194171;0,0196527
0,0204084;0,0184625;0,0172064;0,0180587
0,0168667;0,0181086;0,0197666;0,0191651
0,0171522;0,0187661;0,0186493;0,0180391
0,0171184;0,0193524;0,0177615;0,0183939
0,016669;0,017777;0,0173926;0,0181949
0,0203003;0,0183453;0,0167516;0,0182291
0,017791;0,0175596;0,0167682;0,0190627
0,0190035;0,0183175;0,0193334;0,0183428
0,0179799;0,0188125;0,0181857;0,0175635
0,0182487;0,0196306;0,0180756;0,0179383
0,0185105;0,0184403;0,0167815;0,0193691
0,0181482;0,0171513;0,0180086;0,0174039
0,0179248;0,0195175;0,0165982;0,0167299
0,018818;0,0194513;0,0175544;0,0197644
0,0187971;0,0168138;0,0186102;0,0197054
0,0172928;0,0198221;0,0178285;0,0174987
