"X1.lambda";"X2.lambda";"X3.lambda";"X4.lambda"
0,0219858;0,0188102;0,0222386;0,0206782
0,0224977;0,0211577;0,0198139;0,0202672
0,0192519;0,0201272;0,0193031;0,021427
0,0224867;0,0214267;0,0211921;0,0209147
0,021684;0,0203939;0,0193849;0,0205212
0,0206617;0,0215663;0,0220437;0,0206056
0,0208955;0,0214513;0,0200943;0,0198892
0,0210018;0,0201354;0,0216627;0,0200678
0,0198118;0,0201672;0,0219233;0,0213672
0,0205352;0,0203678;0,0205426;0,0197973
0,0211672;0,023164;0,0206755;0,0213057
0,0211417;0,0199715;0,0222032;0,0204741
0,0212007;0,0215279;0,0211778;0,0206998
0,0199632;0,0207792;0,0215435;0,0211324
0,0198939;0,0202956;0,019638;0,0198697
0,0202548;0,0204159;0,021795;0,0226933
0,0210484;0,0212759;0,0209574;0,0200722
0,0208329;0,0202403;0,0204178;0,0209841
0,0205007;0,0211574;0,0204214;0,0213586
0,0210285;0,0207379;0,0203012;0,0202735
0,0212026;0,0207714;0,0213762;0,0207056
0,0203288;0,0201632;0,0205696;0,020798
0,02056;0,0219112;0,0211568;0,0208181
0,0205551;0,020942;0,0212492;0,0209524
0,0211267;0,0198967;0,0206859;0,0211069
0,0205862;0,021169;0,0206672;0,0206409
0,0225866;0,0207674;0,0205674;0,0207923
0,0200905;0,0203781;0,0216277;0,0214147
0,0209854;0,0206247;0,0207812;0,0202024
0,0202451;0,0203711;0,0213841;0,0214613
0,0205686;0,0227001;0,0200702;0,0200121
0,0211905;0,0221069;0,0202149;0,0199405
0,020106;0,0206673;0,0207309;0,0203728
0,0215182;0,0201169;0,020741;0,0207913
0,0190225;0,0208387;0,0205095;0,0206481
0,0216668;0,0213193;0,0210471;0,0205658
0,0198197;0,0203276;0,0213331;0,0199554
0,0196893;0,0213811;0,0204198;0,0209187
0,0223811;0,0207362;0,0211589;0,0211255
0,020476;0,0207981;0,0211398;0,0209978
0,0207384;0,0205165;0,021263;0,0210954
0,020864;0,0205211;0,0205624;0,0202755
0,0212745;0,0205131;0,0224115;0,0204101
0,0203784;0,0214647;0,0196032;0,0211617
0,0207309;0,0205381;0,0213937;0,0197759
0,020416;0,0208635;0,0194308;0,0211323
0,0211876;0,0215562;0,0206142;0,0204771
0,020224;0,0200087;0,0213651;0,0215524
0,0213338;0,0223017;0,0200683;0,0209419
0,0201427;0,0217658;0,0220341;0,0217074
0,0196598;0,0210237;0,0195586;0,0203963
0,0215589;0,0210318;0,0221586;0,0217935
0,0209306;0,0200534;0,0197062;0,0192735
0,0194217;0,0209323;0,0206941;0,0224262
0,0212732;0,0195675;0,0209087;0,0198412
0,0195237;0,0217493;0,0194903;0,0221026
0,023234;0,0191407;0,0222529;0,0205716
0,0202682;0,0189834;0,0212337;0,0215599
0,0204213;0,0224839;0,0213274;0,0218683
0,0204108;0,0198849;0,0200381;0,0199552
0,0200391;0,0226508;0,0208429;0,0201241
0,0205533;0,0198697;0,02004;0,0210886
0,0209009;0,0218741;0,0217342;0,0220628
0,0214557;0,0199652;0,0214321;0,0194322
0,0211599;0,0195523;0,0196021;0,0219485
0,0204671;0,0219616;0,0212632;0,0194577
0,0209639;0,0200976;0,0206058;0,0224305
0,0203562;0,0217637;0,0216581;0,0195798
0,0206441;0,0199468;0,0207457;0,0202153
0,0205622;0,02167;0,0196904;0,0206791
0,0200753;0,0202445;0,020538;0,0205369
0,0213916;0,020343;0,0206795;0,0211352
0,0208526;0,0203059;0,0210333;0,0208135
0,0211445;0,0212627;0,020989;0,0208628
0,0211138;0,0203248;0,0196772;0,0205285
0,0211242;0,020222;0,019245;0,0200155
0,0205056;0,0208685;0,021907;0,0221527
0,0212558;0,0199213;0,0196175;0,0200291
0,0202441;0,0222355;0,022249;0,0204642
0,0210669;0,0197903;0,0210068;0,0207613
0,0200832;0,0217141;0,0204698;0,0203135
0,0208116;0,0203581;0,0207765;0,0217603
0,0199477;0,0219366;0,0201083;0,0200568
0,021004;0,0208463;0,0206848;0,0203641
0,0213022;0,0213238;0,0198672;0,0212835
0,0206708;0,0203311;0,0210861;0,0206395
0,0210356;0,0200922;0,020973;0,0214464
0,0215043;0,0226515;0,0211298;0,0195277
0,0196746;0,019338;0,0201188;0,0206293
0,0207453;0,021425;0,0207963;0,020467
0,0213784;0,0193403;0,021315;0,0201924
0,0192489;0,0212979;0,0210902;0,0204544
0,0225445;0,0210319;0,0208023;0,0213546
0,0197101;0,0216821;0,0208901;0,0202981
0,0204634;0,0203211;0,0214848;0,0208873
0,0204672;0,0218971;0,0202066;0,0214696
0,0206042;0,019946;0,0205524;0,0213094
0,0208977;0,0215507;0,0214435;0,0206853
0,0203932;0,0194955;0,020762;0,0220007
0,0216073;0,0218912;0,0206309;0,0195348
0,0208756;0,0206767;0,0209444;0,0189352
0,0199992;0,0206464;0,0211356;0,0226625
0,0214501;0,021506;0,0212003;0,0212698
0,0198916;0,0200937;0,0206564;0,0209478
0,021268;0,0221478;0,0219067;0,0204286
0,0205744;0,0207425;0,0199232;0,0194782
0,0206716;0,020992;0,0214089;0,021663
0,0211597;0,0207798;0,0201431;0,0204346
0,0211948;0,0202557;0,021435;0,0201999
0,020748;0,0217859;0,0211929;0,0209713
0,0213535;0,0218805;0,0195238;0,0210401
0,0204148;0,0198569;0,0213451;0,0212925
0,0206269;0,0206048;0,0200096;0,0201328
0,0203572;0,0223771;0,0208246;0,0222098
0,021311;0,0188567;0,0208281;0,0210879
0,0208336;0,0208858;0,0196706;0,0212108
0,0213312;0,0205718;0,0221583;0,0195093
0,0198226;0,0202161;0,0222324;0,0222145
0,0217547;0,0221146;0,0193567;0,0205263
0,0193616;0,0225958;0,0204554;0,0209236
0,0195851;0,0191765;0,0210142;0,0217656
0,0211195;0,0214667;0,0202863;0,0203739
0,0209183;0,02175;0,0207194;0,0208317
0,0208877;0,0193616;0,020357;0,0201008
0,0210709;0,0217139;0,0215717;0,0207135
0,0202346;0,0193219;0,0195538;0,0205365
0,0214445;0,02001;0,0221788;0,0203579
0,0208773;0,0203132;0,0219476;0,0217206
0,0201173;0,0205714;0,0196329;0,019729
0,0212549;0,0213093;0,0204276;0,022272
0,0205157;0,0204595;0,0197557;0,0198767
0,0210266;0,0211469;0,0214067;0,0212473
0,0214682;0,0202318;0,0199353;0,0214215
0,0206413;0,0212805;0,0211352;0,0186695
0,0210673;0,0210496;0,0203469;0,022548
0,0200148;0,0210123;0,0214661;0,0194516
0,021378;0,0213196;0,019465;0,0222484
0,0210168;0,0210248;0,0203536;0,019311
0,0208937;0,0198269;0,0219367;0,0227162
0,020773;0,0214548;0,0210143;0,019122
0,0203204;0,0198947;0,0207713;0,0226623
0,0219529;0,0206571;0,021128;0,0199001
0,0202265;0,0221988;0,0195011;0,0209371
0,0216826;0,0209988;0,02069;0,0209345
0,0209377;0,0196522;0,0191691;0,0204601
0,0200409;0,0214087;0,0226746;0,0213229
0,0199461;0,019989;0,019018;0,0201386
0,0213149;0,0219154;0,0224823;0,0202504
0,0196205;0,0200416;0,020232;0,0210118
0,0223255;0,0211215;0,0213381;0,0209863
0,0194914;0,0201707;0,0198117;0,0205104
0,0225637;0,0211862;0,0199517;0,0201119
0,0189063;0,020301;0,0212738;0,0202063
0,0222114;0,0212922;0,0215799;0,0226963
0,0207267;0,0195622;0,0212891;0,0212146
0,0208046;0,0227108;0,0202559;0,0203035
0,020751;0,0195552;0,022161;0,021249
0,0207375;0,0220088;0,0199633;0,0191767
0,0212769;0,0201888;0,0214934;0,0223516
0,02127;0,0213202;0,0205517;0,020105
0,0206461;0,0199792;0,0203776;0,0216292
0,0207482;0,0216687;0,0201133;0,0204869
0,0201854;0,0202017;0,0209544;0,020907
0,019826;0,0202208;0,0207628;0,0197581
0,022516;0,0197293;0,0203796;0,0220504
0,0198431;0,0208529;0,0208197;0,0196696
0,0219112;0,0197793;0,0206993;0,0201199
0,020273;0,0208469;0,0215182;0,0198376
0,0212874;0,02076;0,0209927;0,0211487
0,0203457;0,0199263;0,0205105;0,0198432
0,0217785;0,0195843;0,0203801;0,0206902
0,0214792;0,0202403;0,0199702;0,0207192
0,0202392;0,0223634;0,0202805;0,0194767
0,0209947;0,0197791;0,0201111;0,019897
0,0192667;0,0217776;0,0210537;0,0206862
0,0223638;0,0210668;0,0208709;0,0202647
0,0200169;0,0204125;0,0208417;0,0203857
0,0212901;0,0226513;0,0206955;0,0207171
0,0209029;0,0184491;0,0204802;0,0206446
0,020531;0,0216324;0,0205695;0,0210964
0,0203212;0,0201473;0,0210603;0,0202497
0,0214752;0,0214967;0,0220533;0,021171
0,0195946;0,0199978;0,0212168;0,0235307
0,020242;0,0201927;0,0200566;0,0188864
0,0215506;0,0213339;0,0201007;0,0214083
0,0207739;0,0198001;0,0204855;0,0190212
0,0217136;0,022669;0,0196304;0,0222712
0,0212128;0,0199998;0,0219841;0,0194223
0,0216534;0,0213178;0,0205928;0,0200983
0,0188707;0,0204644;0,0211132;0,0203475
0,0189825;0,0216401;0,0197569;0,0214991
0,0205757;0,0201662;0,0218843;0,0203945
0,021435;0,0210821;0,0203546;0,0208774
0,0194923;0,0203383;0,0216237;0,0202592
0,0223156;0,0213205;0,0196709;0,020417
0,021299;0,021063;0,0203816;0,0201327
0,0204088;0,0205352;0,0209475;0,0217282
0,0216223;0,020505;0,0204487;0,0205119
0,0212337;0,0213222;0,021773;0,0220014
0,020843;0,0214341;0,0218616;0,0188345
0,0214932;0,0204669;0,0200794;0,0207238
0,0204704;0,0209;0,0218971;0,020229
0,021499;0,0214908;0,019656;0,0206324
0,0194682;0,0206299;0,0216206;0,020342
0,0205976;0,0203415;0,0199111;0,020954
0,0204704;0,0199419;0,0218063;0,0213534
0,0205124;0,0222431;0,022046;0,0207604
0,0216903;0,0200127;0,0197594;0,0212657
0,0193372;0,0202859;0,0208718;0,0205423
0,0191068;0,0198432;0,0217747;0,0205867
0,0228069;0,0215039;0,020658;0,0206919
0,0198661;0,0200661;0,0200695;0,0204346
0,022479;0,021733;0,0207566;0,0209988
0,0200706;0,0217199;0,0211371;0,0208654
0,0218812;0,0194237;0,0205739;0,0198768
0,0205215;0,022941;0,0210836;0,0218075
0,0214406;0,0225009;0,0205883;0,0202415
0,021177;0,0208184;0,0212786;0,0218848
0,0218267;0,019669;0,0201266;0,0206191
0,0210219;0,0211818;0,0220391;0,0203354
0,0216654;0,0207399;0,0193706;0,0210496
0,0200183;0,0214598;0,0220287;0,0200166
0,0225888;0,0190011;0,0205003;0,0215228
0,0200353;0,021678;0,0203952;0,0199842
0,0208373;0,0197111;0,0194891;0,0200697
0,020644;0,0198576;0,0208968;0,0210471
0,0204812;0,0201641;0,0207593;0,0207502
0,0206356;0,0194747;0,0192644;0,0205823
0,0214632;0,0212324;0,021882;0,0204379
0,0211784;0,0197246;0,0200321;0,0201069
0,0206466;0,0210379;0,0211439;0,0210106
0,020643;0,0207844;0,0202427;0,0210715
0,0200935;0,0204486;0,0215341;0,0206023
0,0215796;0,0211539;0,0201482;0,0206868
0,0200731;0,0209219;0,0208273;0,0206314
0,0216877;0,0210559;0,020943;0,0214168
0,0201713;0,0202829;0,0206904;0,0208727
0,0218297;0,0209406;0,0205986;0,0204608
0,0191816;0,0215254;0,0210399;0,0196184
0,0200638;0,0204696;0,0200887;0,0200874
0,0212066;0,0200211;0,021596;0,0225577
0,020762;0,0215457;0,0200633;0,019328
0,0212301;0,0206825;0,0204371;0,0214773
0,0203712;0,021758;0,0206756;0,0197327
0,0206426;0,020221;0,0196085;0,0220069
0,0205738;0,0213124;0,0220569;0,0198139
0,0218105;0,0223265;0,0201776;0,0214423
0,0193579;0,0202505;0,0215717;0,0202653
0,0204508;0,021521;0,0197759;0,0205464
0,0205632;0,0215888;0,0198827;0,0206225
0,0203772;0,020036;0,0210771;0,0207576
0,0205209;0,0209399;0,0214824;0,0220231
0,0210916;0,0203956;0,0205596;0,0209801
0,0210835;0,0207165;0,0214248;0,0210087
0,0209455;0,0208929;0,0208435;0,0215666
0,0204058;0,0205469;0,0203365;0,0212707
0,0215064;0,0205555;0,0205652;0,0210663
0,0209497;0,0210784;0,0209456;0,0217094
0,021282;0,0210838;0,0201611;0,0210791
0,0205658;0,0220665;0,0219171;0,0212713
0,020913;0,020543;0,0206935;0,0194825
0,0211019;0,021376;0,0197006;0,0192363
0,0205694;0,0210987;0,0214418;0,0219714
0,0221804;0,0203889;0,0202726;0,0209618
0,0207932;0,02088;0,0212141;0,0212516
0,0208676;0,0219762;0,0203194;0,0201753
0,0197075;0,0194876;0,0210549;0,0207666
0,0214735;0,0221698;0,0202594;0,0209195
0,0207961;0,0192135;0,0218841;0,0206314
0,0208216;0,019294;0,0203308;0,0207085
0,0205433;0,0207111;0,0221019;0,0203124
0,0194076;0,0216127;0,0214807;0,0209799
0,0223276;0,0205853;0,020378;0,0201483
0,020325;0,020359;0,0194128;0,020046
0,0203998;0,0210055;0,0220375;0,020352
0,0206888;0,0198803;0,0204172;0,0201901
0,0207142;0,019879;0,0201134;0,0204373
0,0223796;0,0201989;0,0212259;0,0208958
0,020579;0,021504;0,0202075;0,0203586
0,020749;0,0200567;0,0200809;0,0203461
0,0206528;0,0213046;0,0215061;0,0208635
0,0207752;0,0204174;0,0198616;0,019842
0,0207311;0,0203705;0,0211689;0,0214719
0,0209341;0,020992;0,0202092;0,0199483
0,0214874;0,0196607;0,0212406;0,0214316
0,0213894;0,0225418;0,021658;0,0199971
0,0202189;0,0205995;0,0200947;0,0205612
0,0201966;0,0208526;0,0214055;0,0211707
0,0222206;0,0216906;0,0207833;0,0204055
0,0198411;0,0204869;0,0203605;0,0219118
0,0207923;0,0213564;0,0215414;0,0197732
0,0210865;0,0201672;0,0199956;0,0212694
0,020435;0,021028;0,0188792;0,020916
0,0220533;0,0205275;0,0225715;0,0211133
0,0202017;0,0196147;0,0192376;0,0197921
0,0216761;0,0211113;0,0192315;0,0214098
0,0218464;0,0203778;0,0211778;0,0201017
0,0204586;0,0214381;0,0214873;0,0205938
0,0210176;0,020066;0,0210643;0,0200076
0,0207561;0,0226202;0,0202271;0,0214268
0,0201758;0,0192605;0,0224644;0,0208691
0,0200911;0,0221921;0,0199141;0,0205173
0,0206922;0,01958;0,0222801;0,0209079
0,0217691;0,0209178;0,0199984;0,0218303
0,0200064;0,0197899;0,0218356;0,0201004
0,0218574;0,0219841;0,0190131;0,0221441
0,0200168;0,0216594;0,0211175;0,0208513
0,0226254;0,0206721;0,0207241;0,0210778
0,0200119;0,0214815;0,0208811;0,0203442
0,0210212;0,02163;0,0208262;0,0206837
0,0212175;0,020524;0,0211944;0,0197618
0,0213058;0,0211719;0,0206505;0,0211584
0,0223831;0,0203735;0,0205098;0,0199258
0,0196219;0,0215815;0,0202397;0,0216007
0,0224507;0,0205874;0,0217942;0,0187008
0,0213687;0,0212305;0,0207152;0,0228198
0,018926;0,0202741;0,0205178;0,0204981
0,0221531;0,019676;0,021286;0,0206088
0,0202617;0,0186747;0,0204404;0,020635
0,0217819;0,0223299;0,019803;0,0201622
0,0198719;0,0187997;0,0201193;0,019502
0,0215096;0,0219233;0,0206658;0,0233027
0,0197544;0,0204177;0,0204507;0,0189096
0,021472;0,0223391;0,0215757;0,0219271
0,0196752;0,02159;0,0227347;0,0205021
0,0224513;0,0191733;0,019405;0,020693
0,0195602;0,0202456;0,0218103;0,0223991
0,0218069;0,0199753;0,0212533;0,0204295
0,0212921;0,0217722;0,0201762;0,0208714
0,0203347;0,0210358;0,0201488;0,0199316
0,0205308;0,0199538;0,0217571;0,0208473
0,020924;0,0207199;0,0207935;0,0207627
0,020822;0,0219152;0,0212669;0,0206346
0,0210688;0,0193967;0,0203826;0,0213283
0,0197399;0,0219476;0,0215391;0,0210101
0,0206799;0,0209657;0,0196005;0,0207104
0,0211565;0,0214035;0,020241;0,0211891
0,0205085;0,0201224;0,0215575;0,0206601
0,0214753;0,0203652;0,0199947;0,0217556
0,0200114;0,0206812;0,0203999;0,020929
0,0226952;0,0204322;0,020573;0,0211349
0,0199654;0,0207866;0,0199997;0,0200346
0,0202584;0,0208787;0,0215778;0,0220002
0,0201279;0,0202763;0,0213099;0,0202956
0,0206513;0,0212891;0,0204102;0,0218183
0,0212822;0,0207488;0,020747;0,0220369
0,021133;0,0206476;0,0207792;0,0199837
0,0200247;0,0210217;0,02049;0,0211729
0,0210687;0,0202356;0,0209896;0,0208556
0,0205775;0,0210057;0,0211268;0,0212734
0,0207089;0,0206723;0,0207001;0,0216266
0,0214063;0,0216506;0,0220851;0,0204109
0,0205123;0,0198568;0,0209154;0,021401
0,0211676;0,0215106;0,0208997;0,0206286
0,0203398;0,019659;0,0213277;0,0212643
0,0209664;0,0209718;0,0193321;0,0201689
0,0213926;0,021317;0,0211186;0,0212118
0,0198258;0,0215505;0,0200663;0,0204763
0,0215146;0,0215105;0,0204247;0,021056
0,0197866;0,0205951;0,0209146;0,0204289
0,0219357;0,0203677;0,0207123;0,0208495
0,0209023;0,0210652;0,0204738;0,0208341
0,021063;0,021387;0,0206701;0,0201557
0,021463;0,0207883;0,022516;0,022267
0,0204732;0,0208932;0,0195859;0,019609
0,0216898;0,0204376;0,0218464;0,0222806
0,0197797;0,0210788;0,0230003;0,0199555
0,019136;0,0210917;0,0192418;0,0224775
0,021865;0,0192687;0,0219122;0,0197528
0,0192981;0,0216488;0,0202639;0,0213347
0,0191476;0,02051;0,0212636;0,0202523
0,0217725;0,0210811;0,0210896;0,0213375
0,0202331;0,0203004;0,021164;0,0211941
0,0208301;0,0196751;0,0205041;0,0207517
0,0210136;0,0217136;0,019195;0,0215274
0,0209327;0,0208213;0,0199728;0,0203613
0,0201457;0,0206375;0,0222347;0,0206051
0,0201329;0,0200979;0,019208;0,0204869
0,019135;0,0203298;0,0219585;0,0197915
0,0214321;0,0208438;0,0199202;0,0215603
0,0199206;0,0217743;0,0211709;0,0194166
0,0216354;0,0199525;0,0203274;0,0214198
0,0196033;0,020048;0,0216638;0,0207966
0,0214608;0,020702;0,020153;0,0205365
0,0204074;0,0200769;0,0217718;0,0214935
0,0212918;0,0201591;0,0207276;0,020094
0,0201094;0,022986;0,0217007;0,0214399
0,0214561;0,0192312;0,0196583;0,0197625
0,022628;0,0224663;0,0222312;0,0221436
0,0209831;0,0207049;0,0197709;0,0198645
0,0188424;0,0219619;0,0220586;0,0208126
0,0215769;0,0194586;0,0209476;0,021499
0,0207713;0,0218913;0,0215855;0,019985
0,0213688;0,0199882;0,0199864;0,0216573
0,0195569;0,020955;0,0220423;0,0205808
0,0214789;0,0214484;0,021825;0,0209844
0,0202582;0,0211913;0,0204081;0,021323
0,0205353;0,0207331;0,0204425;0,0206378
0,0221307;0,020097;0,0209767;0,0204485
0,0196646;0,0212984;0,020797;0,0203679
0,0223503;0,0215586;0,0218815;0,0205665
0,0203757;0,0204721;0,0217295;0,0210479
0,0220346;0,021212;0,0193449;0,0190783
0,0198002;0,0190449;0,020749;0,0221846
0,0212509;0,0210713;0,0207622;0,0201656
0,0209571;0,0214785;0,0205967;0,0208916
0,018916;0,0216919;0,0207565;0,0196279
0,0211716;0,0194757;0,0218931;0,0200896
0,0210202;0,0215853;0,0200219;0,0213472
0,020478;0,020981;0,021108;0,0203454
